State,GEOID,Type
Ohio,39095001400,Low-Income Community
Ohio,39095001500,Low-Income Community
Ohio,39095001600,Low-Income Community
Ohio,39095001700,Low-Income Community
Ohio,39095002200,Low-Income Community
Ohio,39095002300,Low-Income Community
Ohio,39095002600,Low-Income Community
Ohio,39095002700,Low-Income Community
Ohio,39095002800,Low-Income Community
Ohio,39095002900,Low-Income Community
Ohio,39095003300,Low-Income Community
Ohio,39095003700,Low-Income Community
Ohio,39095004600,Low-Income Community
Ohio,39095004701,Low-Income Community
Ohio,39095005400,Low-Income Community
Ohio,39099800600,Low-Income Community
Ohio,39099801300,Low-Income Community
Ohio,39099804000,Low-Income Community
Ohio,39099810200,Low-Income Community
Ohio,39099810800,Low-Income Community
Ohio,39099811100,Non-LIC Contiguous
Ohio,39099812400,Low-Income Community
Ohio,39099813700,Low-Income Community
Ohio,39099814000,Low-Income Community
Ohio,39099814100,Low-Income Community
Ohio,39101000100,Low-Income Community
Ohio,39103408201,Low-Income Community
Ohio,39103411002,Low-Income Community
Ohio,39105964400,Low-Income Community
Ohio,39107967400,Low-Income Community
Ohio,39109315300,Low-Income Community
Ohio,39111966600,Low-Income Community
Ohio,39113000400,Low-Income Community
Ohio,39113000500,Low-Income Community
Ohio,39113000900,Low-Income Community
Ohio,39113001501,Low-Income Community
Ohio,39113001700,Low-Income Community
Ohio,39113001800,Low-Income Community
Ohio,39113001900,Low-Income Community
Ohio,39113002000,Low-Income Community
Ohio,39113003402,Low-Income Community
Ohio,39113003404,Low-Income Community
Ohio,39113003500,Low-Income Community
Ohio,39113004100,Low-Income Community
Ohio,39113004200,Low-Income Community
Ohio,39113004600,Low-Income Community
Ohio,39113070300,Low-Income Community
Ohio,39113080400,Low-Income Community
Ohio,39113165100,Low-Income Community
Ohio,39113165200,Low-Income Community
Ohio,39115968900,Low-Income Community
Ohio,39119911800,Low-Income Community
Ohio,39119912100,Low-Income Community
Ohio,39121968500,Low-Income Community
Ohio,39127965900,Non-LIC Contiguous
Ohio,39127966200,Low-Income Community
Ohio,39129020400,Low-Income Community
Ohio,39131952300,Low-Income Community
Ohio,39133600603,Low-Income Community
Ohio,39139000500,Low-Income Community
Ohio,39139000600,Low-Income Community
Ohio,39139003100,Low-Income Community
Ohio,39141955603,Low-Income Community
Ohio,39141956300,Low-Income Community
Ohio,39141956500,Low-Income Community
Ohio,39143961600,Low-Income Community
Ohio,39145002600,Low-Income Community
Ohio,39145003100,Low-Income Community
Ohio,39145003500,Low-Income Community
Ohio,39145003600,Low-Income Community
Ohio,39147963200,Low-Income Community
Ohio,39151700100,Low-Income Community
Ohio,39151700800,Low-Income Community
Ohio,39151701100,Low-Income Community
Ohio,39151701300,Low-Income Community
Ohio,39151710400,Low-Income Community
Ohio,39151711600,Non-LIC Contiguous
Ohio,39151714200,Low-Income Community
Ohio,39151715000,Low-Income Community
Ohio,39153502101,Low-Income Community
Ohio,39153502102,Low-Income Community
Ohio,39153502200,Low-Income Community
Ohio,39153503600,Low-Income Community
Ohio,39153503800,Low-Income Community
Ohio,39153505400,Low-Income Community
Ohio,39153505600,Low-Income Community
Ohio,39153505700,Low-Income Community
Ohio,39153505900,Low-Income Community
Ohio,39153506800,Low-Income Community
Ohio,39153508301,Low-Income Community
Ohio,39153508399,Low-Income Community
Ohio,39153508900,Low-Income Community
Ohio,39153510100,Low-Income Community
Ohio,39153510301,Low-Income Community
Ohio,39153520400,Low-Income Community
Ohio,39155920500,Low-Income Community
Ohio,39155921100,Low-Income Community
Ohio,39155921200,Low-Income Community
Ohio,39155933800,Low-Income Community
Ohio,39155933900,Low-Income Community
Ohio,39157021100,Low-Income Community
Ohio,39157022001,Low-Income Community
Ohio,39159050500,Low-Income Community
Ohio,39161020600,Low-Income Community
Ohio,39161020700,Low-Income Community
Ohio,39163953100,Low-Income Community
Ohio,39165030200,Low-Income Community
Ohio,39167020500,Low-Income Community
Ohio,39169001200,Low-Income Community
Ohio,39169003400,Low-Income Community
Ohio,39171950600,Low-Income Community
Ohio,39173021701,Low-Income Community
Ohio,39175938400,Low-Income Community
Oklahoma,40001376900,Low-Income Community
Oklahoma,40005587700,Low-Income Community
Oklahoma,40011958800,Low-Income Community
Oklahoma,40013796300,Low-Income Community
Oklahoma,40013796500,Low-Income Community
Oklahoma,40015162100,Low-Income Community
Oklahoma,40019892800,Low-Income Community
Oklahoma,40021978100,Low-Income Community
Oklahoma,40023967200,Low-Income Community
Oklahoma,40027200700,Low-Income Community
Oklahoma,40027201203,Low-Income Community
Oklahoma,40027201404,Low-Income Community
Oklahoma,40027202402,Non-LIC Contiguous
Oklahoma,40031001902,Low-Income Community
Oklahoma,40031002500,Low-Income Community
Oklahoma,40035373300,Low-Income Community
Oklahoma,40037020102,Low-Income Community
Oklahoma,40037021000,Low-Income Community
Oklahoma,40039950800,Low-Income Community
Oklahoma,40039960600,Low-Income Community
Oklahoma,40041376000,Low-Income Community
Oklahoma,40047000100,Low-Income Community
Oklahoma,40047001500,Low-Income Community
Oklahoma,40049681400,Low-Income Community
Oklahoma,40051000100,Low-Income Community
Oklahoma,40065968700,Low-Income Community
Oklahoma,40069660200,Low-Income Community
Oklahoma,40071000100,Low-Income Community
Oklahoma,40071001301,Low-Income Community
Oklahoma,40075963700,Low-Income Community
Oklahoma,40077087200,Low-Income Community
Oklahoma,40079040302,Low-Income Community
Oklahoma,40079040303,Non-LIC Contiguous
Oklahoma,40079040402,Low-Income Community
Oklahoma,40083600300,Low-Income Community
Oklahoma,40083600600,Low-Income Community
Oklahoma,40089098200,Low-Income Community
Oklahoma,40089098500,Low-Income Community
Oklahoma,40089098600,Low-Income Community
Oklahoma,40089098700,Low-Income Community
Oklahoma,40091779700,Low-Income Community
Oklahoma,40091780200,Low-Income Community
Oklahoma,40095094801,Low-Income Community
Oklahoma,40095094802,Non-LIC Contiguous
Oklahoma,40097040400,Low-Income Community
Oklahoma,40101000400,Low-Income Community
Oklahoma,40101000600,Low-Income Community
Oklahoma,40107080900,Low-Income Community
Oklahoma,40109100400,Low-Income Community
Oklahoma,40109101300,Low-Income Community
Oklahoma,40109101500,Low-Income Community
Oklahoma,40109102500,Low-Income Community
Oklahoma,40109102600,Low-Income Community
Oklahoma,40109102700,Low-Income Community
Oklahoma,40109103000,Low-Income Community
Oklahoma,40109103200,Low-Income Community
Oklahoma,40109103601,Low-Income Community
Oklahoma,40109103602,Low-Income Community
Oklahoma,40109103700,Low-Income Community
Oklahoma,40109103800,Low-Income Community
Oklahoma,40109105100,Low-Income Community
Oklahoma,40109105300,Low-Income Community
Oklahoma,40109106100,Low-Income Community
Oklahoma,40109106912,Low-Income Community
Oklahoma,40109106913,Low-Income Community
Oklahoma,40109107303,Low-Income Community
Oklahoma,40109108003,Low-Income Community
Oklahoma,40109108207,Low-Income Community
Oklahoma,40109109100,Low-Income Community
Oklahoma,40111000100,Low-Income Community
Oklahoma,40111000200,Low-Income Community
Oklahoma,40113940002,Low-Income Community
Oklahoma,40115574100,Low-Income Community
Oklahoma,40115574600,Low-Income Community
Oklahoma,40115574900,Low-Income Community
Oklahoma,40117957500,Low-Income Community
Oklahoma,40119010200,Low-Income Community
Oklahoma,40119010700,Low-Income Community
Oklahoma,40119011301,Low-Income Community
Oklahoma,40119011302,Low-Income Community
Oklahoma,40121486400,Low-Income Community
Oklahoma,40123089000,Low-Income Community
Oklahoma,40123089100,Low-Income Community
Oklahoma,40125500200,Low-Income Community
Oklahoma,40125501001,Low-Income Community
Oklahoma,40125501300,Low-Income Community
Oklahoma,40131050101,Low-Income Community
Oklahoma,40133583300,Low-Income Community
Oklahoma,40133583400,Low-Income Community
Oklahoma,40133583500,Low-Income Community
Oklahoma,40133583600,Low-Income Community
Oklahoma,40135030302,Low-Income Community
Oklahoma,40137000600,Low-Income Community
Oklahoma,40141070400,Low-Income Community
Oklahoma,40143000100,Low-Income Community
Oklahoma,40143000200,Low-Income Community
Oklahoma,40143000900,Low-Income Community
Oklahoma,40143001000,Low-Income Community
Oklahoma,40143001200,Low-Income Community
Oklahoma,40143002100,Low-Income Community
Oklahoma,40143002301,Low-Income Community
Oklahoma,40143002500,Low-Income Community
Oklahoma,40143003400,Low-Income Community
Oklahoma,40143004600,Low-Income Community
Oklahoma,40143004900,Low-Income Community
Oklahoma,40143005900,Low-Income Community
Oklahoma,40143006200,Low-Income Community
Oklahoma,40143006600,Low-Income Community
Oklahoma,40143006801,Low-Income Community
Oklahoma,40143007402,Low-Income Community
Oklahoma,40143007608,Low-Income Community
Oklahoma,40143008001,Low-Income Community
Oklahoma,40143008002,Low-Income Community
Oklahoma,40143009300,Low-Income Community
Oklahoma,40143011100,Low-Income Community
Oklahoma,40145030102,Low-Income Community
Oklahoma,40147000300,Low-Income Community
Oregon,41001950500,Low-Income Community
Oregon,41003000100,Low-Income Community
Oregon,41003010600,Low-Income Community
Oregon,41005022107,Low-Income Community
Oregon,41005022108,Low-Income Community
Oregon,41005022201,Low-Income Community
Oregon,41005022400,Non-LIC Contiguous
Oregon,41005022500,Low-Income Community
Oregon,41005024400,Low-Income Community
Oregon,41007950300,Low-Income Community
Oregon,41009970700,Low-Income Community
Oregon,41011000300,Low-Income Community
Oregon,41011000504,Low-Income Community
Oregon,41013950300,Low-Income Community
Oregon,41015950100,Low-Income Community
Oregon,41017000900,Low-Income Community
Oregon,41017001500,Low-Income Community
Oregon,41017001600,Low-Income Community
Oregon,41017001800,Low-Income Community
Oregon,41019010000,Low-Income Community
Oregon,41019130000,Low-Income Community
Oregon,41025960100,Low-Income Community
Oregon,41027950100,Non-LIC Contiguous
Oregon,41027950300,Low-Income Community
Oregon,41029000100,Low-Income Community
Oregon,41029001200,Low-Income Community
Oregon,41029001301,Low-Income Community
Oregon,41031940000,Low-Income Community
Oregon,41031960202,Low-Income Community
Oregon,41033360500,Low-Income Community
Oregon,41035970200,Low-Income Community
Oregon,41035971800,Low-Income Community
Oregon,41037960200,Low-Income Community
Oregon,41039003302,Low-Income Community
Oregon,41039003600,Non-LIC Contiguous
Oregon,41039003700,Low-Income Community
Oregon,41039003900,Low-Income Community
Oregon,41039004300,Low-Income Community
Oregon,41041950304,Low-Income Community
Oregon,41043020100,Low-Income Community
Oregon,41043020400,Low-Income Community
Oregon,41045970300,Low-Income Community
Oregon,41045970500,Low-Income Community
Oregon,41047000200,Low-Income Community
Oregon,41047000300,Low-Income Community
Oregon,41047001000,Low-Income Community
Oregon,41047010303,Non-LIC Contiguous
Oregon,41047010305,Low-Income Community
Oregon,41051001101,Low-Income Community
